UID,MID,发布时间,微博内容,微博链接,发布者昵称,发布来源,主页链接,转发数,评论数,点赞数,博主昵称,性别,个人签名,粉丝数,关注数,所属IP地址,微博数,是否认证,头像链接,媒体类型,log10,认证类型
1848792841	,4853055504522104	,2023-01-01 11:01:00,PDD千万神券1、农夫山泉纽荷尔脐橙3kg，【41.9】2、农夫山泉新疆西梅525g*2，【41.9】,https://weibo.com/1848792841/MmgdoiYpa?refer_flag=1001030103_,天涯花花的百宝袋,微博 weibo.com,https://weibo.com/1848792841?refer_flag=1001030103_,0,1,18,天涯花花的百宝袋,女,跟着花花薅羊毛～,485518,565,上海 黄浦区,414643,True,"https://tvax4.sinaimg.cn/crop.0.0.100.100.180/6e325709ly8gxcnhfgedpj202s02sdfp.jpg?KID=imgbed,tva&Expires=1710136369&ssig=PYG4JM83lR",公共媒体,5.686205335491735,
6323208868	,4853055391016806	,2023-01-01 00:00:00,抱歉，作者已设置仅展示半年内微博，此微博已不可见。,https://weibo.com//MmbTtq0Xf?refer_flag=1001030103_,最美乔景,NULL,https://weibo.com/6323208868?refer_flag=1001030103_,0,0,0,最美乔景,女,风起。,37,108,北京 石景山区,22433,False,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006TVxtOly8h1283ngykzj30u00u1jz1.jpg?KID=imgbed,tva&Expires=1710136370&ssig=qlAOShyBGd",nan,nan,无认证
5749767678	,4853055264134890	,2023-01-01 11:00:00,#好水旺财兔年吉祥#发现农夫山泉已经连续8年春节前夕推出“限量”且“只送不卖”的生肖版玻璃瓶水了。最近新推出的金兔水，设计真的也堪称一绝，有着媲美奢侈品大牌质感，农夫山泉通过用瓶身展现长白山的生态文化，把大自然与动物的奇妙关系凝结在瓶身之中，瓶身上的兔子图案细腻逼真，既精致又有内涵，高级感满满！限量十万套，参与方式是无门槛的小程序抽奖，微信搜索小程序“好水旺财兔年吉祥”就可以参与，心动时刻！#农夫山泉生肖典藏#是真的好好看，都来抽！收起d,https://weibo.com/5749767678/Mmgd0hlFM?refer_flag=1001030103_,王思忱,微博  weibo.com,https://weibo.com/5749767678?refer_flag=1001030103_,5892,2320,16810,王思忱,男,用年轻人的角度去看世界。,12206639,424,河南 郑州,2420,True,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006h7remly8g1qcscwrl3j30e80e8aa2.jpg?KID=imgbed,tva&Expires=1710136370&ssig=iL4lUZrZG0",公共媒体,7.086596100907324,
1992391767	,4853054757410049	,2023-01-01 10:58:00,PDD官旗发顺丰5人拼团农夫山泉纽橙子脐橙礼盒3KG【37.9】果径65-80mm的,https://weibo.com/1992391767/Mmgcbv5GV?refer_flag=1001030103_,拯救吃土儿童,微博 weibo.com,https://weibo.com/1992391767?refer_flag=1001030103_,0,1,0,拯救吃土儿童,女,跟着土土不吃土ヾ(≧▽≦*)o这里只有靠谱的放心的和真正实惠的😚,227256,286,河南 郑州,313923,False,"https://tvax4.sinaimg.cn/crop.0.0.828.828.180/76c17c57ly8gtaneyxjx1j20n00n0myk.jpg?KID=imgbed,tva&Expires=1710136371&ssig=TJ9TP%2FQw1j",公共媒体,5.356515358263609,无认证
5744916923	,4853054489493975	,2023-01-01 10:56:00,农夫山泉兔年典藏版扫码玩游戏，有概率1套~截止2.5日,https://weibo.com/5744916923/MmgbKDPOD?refer_flag=1001030103_,无敌,微博网页版,https://weibo.com/5744916923?refer_flag=1001030103_,4,11,32,无敌,男,多互动会第一时间收到好价提醒！投稿合作请私信,772331,473,北京,169642,True,"https://tvax3.sinaimg.cn/crop.0.0.600.600.180/006gN5knly8hllgw1bcfuj30go0go0um.jpg?KID=imgbed,tva&Expires=1710136372&ssig=08WJgySnuF",公共媒体,5.88780346700041,微博个人认证(红V)
5894255577	,4853053448792476	,2023-01-01 10:52:00,丐友反馈投稿，农夫山泉那个活动，玩山泉茶楼开盲盒现在概率开隐藏款图鉴。#小程序://兔年吉祥/p7GIRO5hudTh8To,https://weibo.com/5894255577/Mmga4ATk8?refer_flag=1001030103_,丐帮羊毛日记,微博 weibo.com,https://weibo.com/5894255577?refer_flag=1001030103_,0,26,19,丐帮羊毛日记,男,公主薅🤧 《丐帮线报》❤喜欢分享的小可爱❤，希望有你喜欢的,133532,653,浙江 温州,74725,True,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/006qTH8lly8govy925xvhj30ru0ru3zn.jpg?KID=imgbed,tva&Expires=1710136373&ssig=WSmF16t3Go",公共媒体,5.125585353776087,微博个人认证(红V)
7434707454	,4853053020439511	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,各暗邡,NULL,https://weibo.com/7434707454?refer_flag=1001030103_,0,0,0,各暗邡,女,,3,372,四川,903,False,"https://tvax2.sinaimg.cn/crop.0.0.800.800.180/00879h2mly8h9khiqsmp9j30m80m83zo.jpg?KID=imgbed,tva&Expires=1710136374&ssig=A6ycRMMF01",nan,nan,无认证
1987241375	,4853052177650940	,2023-01-01 10:47:00,⭐️pdd拼团贴（5人团）维达细韧3层100抽24包【24.9】农夫山泉纽荷尔脐橙3KG【37.9】可口可乐330ml*24【36.9】冰糖心丑苹果净重4.5斤【17.9】好时巧克力500g【39】老街口原色开心果500g【39.9】老街口奶油味夏威夷果500g【26.9】农夫山泉NFC果汁300ml*10瓶【42.9】蒙牛低脂高钙牛奶250ml×16盒【30.9】收起d,https://weibo.com/1987241375/Mmg81w6mg?refer_flag=1001030103_,蘑菇小牙牙,iPhone 14 Pro Max,https://weibo.com/1987241375?refer_flag=1001030103_,3,1053,95,蘑菇小牙牙,女,个人博，活动推荐和搬运。拉群会关小黑屋哦，请专贴专发，诚信友爱～投稿私信😘,829044,1295,上海 闵行区,385657,False,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7672e59fly8h82326wtqgj20u00u041c.jpg?KID=imgbed,tva&Expires=1710136375&ssig=wZj0x8wjB%2B",公共媒体,5.918577580550404,无认证
7726012296	,4853160730960201	,2023-01-01 17:00:00,叮～#好水旺财兔年吉祥#广大拉丝儿请注意：您有一份来自长白山莫涯泉的新年礼物，请注意查收！从2016年的猴年典藏，这已经是农夫山泉生肖水陪伴我们的第八年啦！这是只在春节推出的限量版生肖玻璃瓶高端水，瓶身上的金兔插画，把兔的神韵展现的惟妙惟肖。水与兔的美好碰撞，精美又高级；我这种颜控真的一眼心动！同时，与设计同样珍贵的，是水源。生肖水的水源均来自长白山广袤葱郁的原始森林，珍稀的低钠淡矿泉，口感清冽柔和，每一口都是松软雪花的味道。一口畅饮，彷佛置身于长白山下，初雪拂面，辞旧迎新；对未来又有了一份新的展望！知道你们都按耐不住啦，搜索“好水旺财兔年吉祥”小程序就可以参与抽奖；今年只有限量十万套，拉丝儿们抓紧先到先得！#农夫山泉生肖典藏#L农夫山泉的微博视频收起d,https://weibo.com/3660593213/Mmiz8pvZc?refer_flag=1001030103_,时刻给自己一个好心晴,微博视频号,https://weibo.com/7726012296?refer_flag=1001030103_,0,0,0,时刻给自己一个好心晴,女,,50,2270,广东 东莞,14623,False,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/008qRyJyly8h09bu8oid1j30ro0ro0uu.jpg?KID=imgbed,tva&Expires=1710136462&ssig=XdORtbeTIZ",nan,nan,无认证
6124601061	,4853160038901114	,2023-01-01 17:56:00,TFBOYS超话怡宝@TFBOYS-王源海之言@TFBOYS-王俊凯农夫山泉@TFBOYS-易烊千玺L小小叽磨的微博视频,https://weibo.com/6124601061/MmiVZBlAm?refer_flag=1001030103_,小小叽磨,TFBOYS超话,https://weibo.com/6124601061?refer_flag=1001030103_,0,0,0,小小叽磨,女,恭喜发财！,415,1236,山西,33388,False,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006Gucw5ly8hgnzfgbwn6j30e80e8weu.jpg?KID=imgbed,tva&Expires=1710136463&ssig=yzHtNsM4%2Bk",nan,nan,无认证
1720042973	,4853159463750340	,2023-01-01 17:54:00,20点pdd好价手慢无点击进入传送门【32.9】农夫山泉脐橙*6斤价格不对就是抢完,https://weibo.com/1720042973/MmiV4fJDm?refer_flag=1001030103_,丁丁挖白菜,丁丁挖白菜的小店,https://weibo.com/1720042973?refer_flag=1001030103_,0,1,6,丁丁挖白菜,女,每天人工精选优惠折扣！跟我一起过618！商家合作QQ936144188,2707330,182,江苏 南京,707226,True,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/6685c5ddly8hkt35nawgoj20e80e8755.jpg?KID=imgbed,tva&Expires=1710136463&ssig=MhuSZEkk4v",公共媒体,6.432541195720308,微博个人认证(红V)
